source_file,area_city,area_subdistrict,available_room,booking_type_bulanan,building_year,dist_to_nearest_clinic_km,dist_to_nearest_hospital_km,dist_to_nearest_mall_km,dist_to_nearest_supermarket_km,dist_to_nearest_terminal_km,dist_to_nearest_university_km,dp_percentage,fac_bath_0,fac_bath_1,fac_bath_2,fac_bath_6,fac_bath_7,fac_bath_Air panas,fac_bath_Bak mandi,fac_bath_Bathtub,fac_bath_Ember mandi,fac_bath_K. Mandi Dalam,fac_bath_K. Mandi Luar,fac_bath_Kloset Duduk,fac_bath_Kloset Jongkok,fac_bath_Shower,fac_bath_Wastafel,fac_room_AC,fac_room_Bantal,fac_room_Cermin,fac_room_Cleaning service,fac_room_Dapur Pribadi,fac_room_Dispenser,fac_room_Guling,fac_room_Jendela,fac_room_Kamar kosongan,fac_room_Kasur,fac_room_Keset Toilet (untuk sewa harian),fac_room_Kipas Angin,fac_room_Kos Higienis Mingguan,fac_room_Kulkas,fac_room_Kursi,fac_room_Lemari / Storage,fac_room_Lemari Pakaian,fac_room_Meja,fac_room_Meja Rias,fac_room_Meja makan,fac_room_Sofa,fac_room_TV,fac_room_TV Kabel,fac_room_Tidak ada Kasur,fac_room_Ventilasi,fac_room_Wastafel,fac_room_Water Heater,fac_room_microwave,fac_share_0,fac_share_1,fac_share_10,fac_share_11,fac_share_12,fac_share_13,fac_share_14,fac_share_15,fac_share_2,fac_share_20,fac_share_3,fac_share_4,fac_share_5,fac_share_6,fac_share_7,fac_share_8,fac_share_9,fac_share_Air Jernih,fac_share_Balcon,fac_share_Bebas Banjir,fac_share_CCTV,fac_share_Dapur,fac_share_Dapur Bersama,fac_share_Dispenser,fac_share_Dispenser Bersama,fac_share_Duplikat Gerbang Kos,fac_share_Gazebo,fac_share_Jemuran,fac_share_Joglo,fac_share_Jual Makanan,fac_share_K. Mandi Luar,fac_share_Kamar Mandi Luar - WC Duduk,fac_share_Kamar Mandi Luar - WC Jongkok,fac_share_Kartu Akses Masuk,fac_share_Kompor,fac_share_Kulkas,fac_share_Kulkas Bersama,fac_share_Kunci Gerbang,fac_share_Laundry,fac_share_Locker,fac_share_Meja Umum,fac_share_Mesin Cuci,fac_share_Mushola,fac_share_Pengurus Kos,fac_share_Penjaga Kos,fac_share_R. Cuci,fac_share_R. Jemur,fac_share_R. Keluarga,fac_share_R. Makan,fac_share_R. Santai,fac_share_R. Tamu,fac_share_R.Cuci,fac_share_R.Jemur,fac_share_R.Keluarga,fac_share_R.Santai,fac_share_R.Tamu,fac_share_Rice Cooker,fac_share_Rooftop,fac_share_TV,fac_share_TV Bersama,fac_share_Taman,fac_share_WiFi,fac_share_air jernih,gender,harga_card,harga_real_detail,jarak_bandara_ngurah_rai_km,jarak_unud_jimbaran_km,jarak_unud_sudirman_km,latitude,longitude,love_count,nama_kost,nearest_clinic_name,nearest_hospital_name,nearest_mall_name,nearest_supermarket_name,nearest_terminal_name,nearest_university_name,price_daily,price_monthly,price_tag,price_weekly,price_yearly,rating,review_count,size,top_facilities_AC,top_facilities_K. Mandi Dalam,top_facilities_K. Mandi Luar,top_facilities_Kasur,top_facilities_Kloset Duduk,top_facilities_Kloset Jongkok,top_facilities_WiFi,url_detail,view_count,price,sw,sl,size_area,pps,sub,gen,fb,fr,fs,ft,first_month,tier,zone
jimbaran,Badung,Kuta Selatan,0,1,2024.0,1.224,4.696,2.435,2.223,6.319,0.692,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Campur,Rp2.750.000/bulan,6.38,0.7,15.1,-8.80241743474319,115.17730461489792,12,Kost Hexa Home Standart Balcon Roaster,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,,eksklusif,0.0,,0.0,0,3x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-hexa-home-standart-balcon-roaster-kuta-selatan-badung?redirection_source=list%20kos%20result,358,2750000.0,3.0,5.0,15.0,183333.33333333334,Kuta Selatan,Campur,4,12,12,28,4125000.0,"Rp2,4jt-2,8jt",<1km
jimbaran,Badung,Kuta Selatan,0,1,2025.0,2.28,5.116,2.37,3.007,7.628,0.903,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Campur,Rp2.900.000/bulan,6.54,1.26,15.86,-8.8044163264602,115.16287196428,8,Kost Jt Tipe Superior Wastafel,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,200.0,,eksklusif,,0.0,0.0,0,3.5x4.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-jt-tipe-superior-wastafel-kuta-selatan-badung-2?redirection_source=list%20kos%20result,815,2900000.0,3.5,4.5,15.75,184126.9841269841,Kuta Selatan,Campur,4,12,10,26,4350000.0,"Rp2,8jt-3,5jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2025.0,2.006,4.938,2.352,2.612,7.138,0.555,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp2.000.000/bulan,6.51,0.72,15.55,-8.804245561245796,115.16991475556291,350,Kost Marantau2 Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathematics and Natural Sciences,0.0,,eksklusif,0.0,0.0,0.0,0,4x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-marantau2-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,12309,2000000.0,4.0,4.0,16.0,125000.0,Kuta Selatan,Campur,3,8,5,16,2000000.0,"<Rp2,0jt",<1km
jimbaran,Badung,Kuta Selatan,0,1,2025.0,2.182,4.984,2.269,2.812,7.557,0.681,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp3.300.000/bulan,6.45,1.02,15.7,-8.8037500304212,115.16504019499,138,Kost MD Living III Jimbaran Deluxe Room,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0.0,0,3x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-md-living-iii-jimbaran-deluxe-room-kuta-selatan-badung?redirection_source=list%20kos%20result,2776,3300000.0,3.0,6.0,18.0,183333.33333333334,Kuta Selatan,Campur,3,13,14,30,4950000.0,"Rp2,8jt-3,5jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2025.0,2.17,2.306,0.735,0.736,5.096,1.459,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp1.200.000/bulan,3.92,1.95,13.01,-8.7806910089554,115.17249170691,308,Kost Flamboyan Vip,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,1,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-flamboyan-vip-kuta-selatan-badung?redirection_source=list%20kos%20result,17387,1200000.0,3.0,4.0,12.0,100000.0,Kuta Selatan,Campur,5,5,9,19,1200000.0,"<Rp2,0jt",1-2km
jimbaran,Badung,Kuta Selatan,1,1,2025.0,0.55,3.611,2.455,1.301,5.333,1.027,20.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,Putri,Rp2.500.000/bulan,5.43,1.86,13.52,-8.7905732911372,115.18750838935,14,Kost Larissa Taman Griya 02,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-larissa-taman-griya-02-kuta-selatan-badung?redirection_source=list%20kos%20result,1934,2500000.0,3.0,3.0,9.0,277777.77777777775,Kuta Selatan,Putri,4,8,7,19,3000000.0,"Rp2,4jt-2,8jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2024.0,1.436,2.882,1.142,0.49,5.783,0.736,20.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.400.000/bulan,4.59,1.41,13.42,-8.786138896965308,115.17638325691225,179,Kost Griya Acarya Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,120.0,,eksklusif,750.0,,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-griya-acarya-tipe-a-kuta-selatan-badung-2?redirection_source=list%20kos%20result,8291,2400000.0,3.0,4.0,12.0,200000.0,Kuta Selatan,Campur,5,14,10,29,2880000.0,"Rp2,0jt-2,4jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2021.0,0.889,3.813,1.746,1.337,6.326,0.174,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,Putri,Rp2.416.667/bulan,5.52,0.71,14.24,-8.794461499999999,115.1776492,1059,Kost Pondok Ebira Unud Full Fasilitas,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-pondok-ebira-unud-full-fasilitas-kuta-selatan-badung?redirection_source=list%20kos%20result,31835,2416667.0,3.0,4.0,12.0,201388.91666666666,Kuta Selatan,Putri,5,14,14,33,2416667.0,"Rp2,0jt-2,4jt",<1km
jimbaran,Badung,Kuta Selatan,0,1,2025.0,2.182,4.984,2.269,2.812,7.557,0.681,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp3.300.000/bulan,6.45,1.02,15.7,-8.8037500304212,115.16504019499,108,Kost MD Living III Jimbaran Superior,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,4.9,2,3x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-md-living-iii-jimbaran-superior-kuta-selatan-badung?redirection_source=list%20kos%20result,2038,3300000.0,3.0,6.0,18.0,183333.33333333334,Kuta Selatan,Campur,3,14,14,31,4950000.0,"Rp2,8jt-3,5jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2019.0,2.064,2.213,0.993,0.529,5.088,1.431,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,Putri,Rp2.000.000/bulan,3.89,2.04,12.86,-8.7800914035384,115.17478466034,298,Kost Pondok Haura Tipe B,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,5x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-putri-eksklusif-kost-pondok-haura-tipe-b-kuta-selatan-badung-2?redirection_source=list%20kos%20result,6724,2000000.0,5.0,5.0,25.0,80000.0,Kuta Selatan,Putri,4,16,11,31,2000000.0,"<Rp2,0jt",2-3km
jimbaran,Badung,Kuta Selatan,0,1,2018.0,2.589,4.358,1.585,2.445,6.808,0.793,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,Campur,Rp4.000.000/bulan,5.73,1.14,15.13,-8.7970346535855,115.16222655773,94,Kost Uluwatu Stay 2BR Family Room,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,450.0,,eksklusif,0.0,0.0,0.0,0,9x9,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-uluwatu-stay-2br-family-room-kuta-selatan-badung?redirection_source=list%20kos%20result,3291,4000000.0,9.0,9.0,81.0,49382.71604938272,Kuta Selatan,Campur,5,20,15,40,4000000.0,">Rp3,5jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2025.0,2.28,5.116,2.37,3.007,7.628,0.903,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Campur,Rp2.800.000/bulan,6.54,1.26,15.86,-8.8044130132059,115.16287732869,15,Kost Jt Tipe Studio,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,200.0,,eksklusif,,0.0,0.0,0,3x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-jt-tipe-studio-kuta-selatan-badung-2?redirection_source=list%20kos%20result,739,2800000.0,3.0,5.0,15.0,186666.66666666666,Kuta Selatan,Campur,4,14,10,28,4200000.0,"Rp2,4jt-2,8jt",1-2km
jimbaran,Badung,Kuta Selatan,9,1,2025.0,3.139,4.687,1.925,2.947,6.965,1.303,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Campur,Rp8.000.000/bulan,5.94,1.67,15.48,-8.7981883499456,115.15730749045,7,Kost Uma Katani Vvip,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,500.0,,eksklusif,,0.0,0.0,0,7x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-uma-katani-vvip-kuta-selatan-badung-2?redirection_source=list%20kos%20result,338,8000000.0,7.0,3.0,21.0,380952.38095238095,Kuta Selatan,Campur,5,13,10,28,8000000.0,">Rp3,5jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2025.0,0.619,4.613,2.807,2.13,5.477,1.039,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp1.500.000/bulan,6.39,1.4,14.68,-8.800714,115.184961,11,Kost Olivia,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,,0.0,0,3.5x3.5,0,0,1,0,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-olivia-kuta-selatan-badung-2?redirection_source=list%20kos%20result,2000,1500000.0,3.5,3.5,12.25,122448.97959183673,Kuta Selatan,Campur,3,1,4,8,1500000.0,"<Rp2,0jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2016.0,1.005,3.133,2.267,0.959,5.535,1.159,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Putri,Rp2.700.000/bulan,4.96,2.06,13.07,-8.7862245,115.1868078,25,Kost Taman Griya Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,0,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-taman-griya-tipe-a-kuta-selatan-badung-2?redirection_source=list%20kos%20result,3154,2700000.0,3.0,4.0,12.0,225000.0,Kuta Selatan,Putri,4,6,8,18,2700000.0,"Rp2,4jt-2,8jt",2-3km
jimbaran,Badung,Kuta Selatan,0,1,2020.0,0.995,4.416,2.234,1.934,6.245,0.465,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Campur,Rp2.000.000/bulan,6.12,0.63,14.8,-8.7998794595364,115.1779929176,238,Kost Pondok Sidha Sari,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,0,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah-kost-pondok-sidha-sari-kuta-selatan-badung-1?redirection_source=list%20kos%20result,6220,2000000.0,3.0,4.0,12.0,166666.66666666666,Kuta Selatan,Campur,3,5,4,12,2000000.0,"<Rp2,0jt",<1km
jimbaran,Badung,Kuta Selatan,0,1,2024.0,0.578,3.782,2.685,1.523,5.108,1.218,50.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,Putri,Rp2.000.000/bulan,5.61,2.0,13.56,-8.791484,115.189396,18,Kost Barney Kamar 1 Jimbaran,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3x3,1,0,1,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah--90?redirection_source=list%20kos%20result,1366,2000000.0,3.0,3.0,9.0,222222.22222222222,Kuta Selatan,Putri,4,6,13,23,3000000.0,"<Rp2,0jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2017.0,0.959,3.342,2.536,1.239,5.257,1.318,,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Campur,Rp1.850.000/bulan,5.17,2.2,13.12,-8.787256,115.18913,277,Kost Kusuma Tipe A2,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-kusuma-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,11493,1850000.0,3.0,5.0,15.0,123333.33333333333,Kuta Selatan,Campur,4,11,6,21,1850000.0,"<Rp2,0jt",2-3km
jimbaran,Badung,Kuta Selatan,0,1,2018.0,2.301,2.43,0.472,0.973,5.121,1.531,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.500.000/bulan,3.96,1.9,13.18,-8.781340447823277,115.17014978253866,421,Kost The Aulia Stay,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,250.0,,eksklusif,,0.0,0.0,0,4x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-the-aulia-stay-kuta-selatan-badung-4?redirection_source=list%20kos%20result,13662,2500000.0,4.0,6.0,24.0,104166.66666666667,Kuta Selatan,Campur,4,14,6,24,3750000.0,"Rp2,4jt-2,8jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2025.0,0.55,3.611,2.455,1.301,5.333,1.027,20.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,Putri,Rp3.000.000/bulan,5.43,1.86,13.52,-8.7905732911372,115.18750838935,1,Kost Larissa Taman Griya 03,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-larissa-taman-griya-03-kuta-selatan-badung?redirection_source=list%20kos%20result,265,3000000.0,3.0,4.0,12.0,250000.0,Kuta Selatan,Putri,4,9,7,20,3600000.0,"Rp2,8jt-3,5jt",1-2km
